row,Scene,Lat,Lon,Comment
9270,LC82310082016289LGN00,73.4520451700996,-27.4301147460937,water
9271,LC80010082013141LGN01,73.5044160048202,-27.2866058349609,cloud
9272,LC82320082013143LGN01,73.4973957366719,-27.2660064697265,ice
9273,LC82300082013145LGN00,73.4958352826694,-27.2728729248046,ice
9274,LC82330082013150LGN00,73.4954451467553,-27.2618865966796,ice
9275,LC82310082013232LGN00,73.49778582776,-27.2543334960937,water
9276,LC82320082013239LGN00,73.496713055696,-27.2436904907226,water
9277,LC82310082013248LGN00,73.4973957366719,-27.2653198242187,water
9278,LC80010082013253LGN00,73.4960303472644,-27.2598266601562,water
9279,LC82320082013255LGN00,73.4991510759729,-27.2811126708984,cloud
9280,LC82300082013257LGN00,73.4978833491313,-27.2721862792968,water
9281,LC80010082013269LGN00,73.4973957366719,-27.2673797607421,water
9282,LC82300082013273LGN00,73.4940796004493,-27.2563934326171,water
9283,LC82330082014121LGN00,73.494528289684,-27.2673797607421,ice
9284,LC82310082014123LGN00,73.4964789849457,-27.2666931152343,ice
9285,LC80010082014128LGN00,73.496381455506,-27.2670364379882,ice
9286,LC82310082014139LGN00,73.4956011998157,-27.2522735595703,ice
9287,LC80010082014144LGN00,73.495308594686,-27.2646331787109,ice
9288,LC82320082014146LGN00,73.4965765138251,-27.2550201416015,ice
9289,LC82300082014148LGN00,73.4969666237396,-27.2687530517578,cloud
9290,LC82330082014153LGN00,73.4969666237396,-27.2563934326171,ice
9291,LC80642362014153LGN00,73.498039379779,-27.2577667236328,ice
9292,LC82310082014155LGN00,73.496381455506,-27.2666931152343,ice
9293,LC80622362014155LGN00,73.494918446668,-27.2577667236328,ice
9294,LC80010082014160LGN00,73.495015984513,-27.2632598876953,ice
9295,LC82320082014162LGN00,73.4948209082626,-27.2615432739257,ice
9296,LC80632362014162LGN00,73.4964789849457,-27.2577667236328,ice
9297,LC82300082014164LGN00,73.4960888638247,-27.2577667236328,ice
9298,LC80612362014164LGN00,73.494528289684,-27.249526977539,ice
9299,LC82330082014169LGN00,73.5003797030972,-27.2783660888671,cloud
9300,LC80642362014169LGN00,73.4981368996936,-27.2660064697265,ice
9301,LC82310082014171LGN00,73.4959913321435,-27.2615432739257,cloud
9302,LC80010082014176LGN00,73.4948209082626,-27.2584533691406,ice
9303,LC82320082014178LGN00,73.495211058522,-27.2632598876953,ice
9304,LC80632362014178LGN00,73.4969666237396,-27.2550201416015,ice
9305,LC82300082014180LGN00,73.4961863949454,-27.2563934326171,ice
9306,LC80612362014180LGN00,73.4946258297706,-27.2611999511718,ice
9307,LC82330082014185LGN00,73.4968690971015,-27.2598266601562,ice
9308,LC80642362014185LGN00,73.4956987337381,-27.2663497924804,ice
9309,LC82310082014187LGN00,73.4959913321435,-27.2598266601562,ice
9310,LC80622362014187LGN00,73.4973567246891,-27.2615432739257,ice
9311,LC80010082014192LGN00,73.4965765138251,-27.2673797607421,ice
9312,LC80652362014192LGN00,73.495308594686,-27.2563934326171,water
9313,LC82320082014194LGN00,73.4946258297706,-27.2611999511718,water
9314,LC82330082014201LGN00,73.4956987337381,-27.2519302368164,water
9315,LC80642362014201LGN00,73.4960888638247,-27.2656631469726,water
9316,LC82310082014203LGN00,73.4999896716204,-27.3041152954101,cloud
9317,LC80622362014203LGN00,73.4964789849457,-27.2687530517578,water
9318,LC80010082014208LGN00,73.497161675335,-27.2811126708984,cloud
9319,LC80652362014208LGN00,73.4956987337381,-27.2660064697265,water
9320,LC82320082014210LGN00,73.4954061302896,-27.2728729248046,cloud
9321,LC80632362014210LGN00,73.498039379779,-27.2975921630859,cloud
9322,LC82300082014212LGN00,73.4954061302896,-27.2618865966796,water
9323,LC80612362014212LGN00,73.4983319378419,-27.282485961914,cloud
9324,LC82330082014217LGN00,73.4965765138251,-27.2577667236328,water
9325,LC80642362014217LGN00,73.497161675335,-27.2639465332031,water
9326,LC82310082014219LGN00,73.496381455506,-27.231330871582,plume
9327,LC80622362014219LGN00,73.4965765138251,-27.2543334960937,cloud
9328,LC80010082014224LGN00,73.4976492945179,-27.2673797607421,water
9329,LC80652362014224LGN00,73.4968690971015,-27.2330474853515,plume
9330,LC82320082014226LGN00,73.4972592002922,-27.249526977539,water
9331,LC82300082014228LGN00,73.4972592002922,-27.253303527832,water
9332,LC82330082014233LGN00,73.497551771802,-27.2536468505859,water
9333,LC82310082014235LGN00,73.4969666237396,-27.2536468505859,water
9334,LC80010082014240LGN00,73.497161675335,-27.260513305664,water
9335,LC82320082014242LGN00,73.496771569903,-27.2646331787109,water
9336,LC82330082014249LGN00,73.496771569903,-27.2371673583984,water
9337,LC82310082014251LGN00,73.497161675335,-27.253303527832,water
9338,LC80010082014256LGN00,73.496381455506,-27.2560501098632,water
9339,LC82300082014260LGN00,73.4965765138251,-27.257080078125,water
9340,LC82330082014265LGN00,73.4985269737491,-27.2821426391601,cloud
9341,LC82310082014267LGN00,73.4979418593042,-27.2591400146484,cloud
9342,LC80010082014272LGN00,73.4976492945179,-27.2701263427734,water
9343,LC82330082015124LGN00,73.4961863949454,-27.2615432739257,ice
9344,LC82310082015126LGN00,73.4973567246891,-27.2646331787109,ice
9345,LC80010082015131LGN00,73.4956011998157,-27.26806640625,ice
9346,LC82320082015133LGN00,73.4942356660619,-27.2632598876953,ice
9347,LC82300082015135LGN00,73.4977468166737,-27.2563934326171,ice
9348,LC82330082015140LGN00,73.496771569903,-27.2550201416015,ice
9349,LC82310082015142LGN00,73.496771569903,-27.2618865966796,cloud
9350,LC80010082015147LGN00,73.497551771802,-27.2611999511718,ice
9351,LC82320082015149LGN00,73.4992120219933,-27.2673797607421,ice
9352,LC82300082015151LGN00,73.5006746608296,-27.2948455810546,cloud
9353,LC82330082015156LGN00,73.4963838961299,-27.2660064697265,ice
9354,LC82310082015158LGN00,73.4964814255556,-27.2673797607421,ice
9355,LC80010082015163LGN00,73.4971641158467,-27.2673797607421,cloud
9356,LC82320082015165LGN00,73.4959937728235,-27.2660064697265,ice
9357,LC82300082015167LGN00,73.4981588421924,-27.2742462158203,ice
9358,LC82330082015172LGN00,73.496403400274,-27.2701263427734,ice
9359,LC82310082015174LGN00,73.4959157453006,-27.264289855957,ice
9360,LC80010082015179LGN00,73.4950379310463,-27.2656631469726,water
9361,LC82320082015181LGN00,73.4950379310463,-27.2591400146484,water
9362,LC82300082015183LGN00,73.4954280763185,-27.2673797607421,water
9363,LC82330082015188LGN00,73.4938674414332,-27.2289276123046,plume
9364,LC80010082015195LGN00,73.4958182126248,-27.2248077392578,plume
9365,LC82320082015197LGN00,73.4959157453006,-27.2206878662109,plume
9366,LC82300082015199LGN00,73.4960132774159,-27.2426605224609,cloud
9367,LC82330082015204LGN00,73.5003041357938,-27.3003387451171,cloud
9368,LC82310082015206LGN00,73.5036190562286,-27.3072052001953,cloud
9369,LC80010082015211LGN00,73.5002066283308,-27.3085784912109,cloud
9370,LC82320082015213LGN00,73.4965984583411,-27.2158813476562,plume
9371,LC82300082015215LGN00,73.4962083399657,-27.2151947021484,plume
9372,LC82330082015220LGN00,73.4954280763185,-27.2632598876953,cloud
9373,LC82300082015231LGN00,73.4965984583411,-27.249526977539,water
9374,LC82330082015236LGN00,73.4973786681964,-27.2560501098632,water
9375,LC82310082015238LGN00,73.4969885677512,-27.2632598876953,water
9376,LC80010082015243LGN00,73.4977687596767,-27.2563934326171,cloud
9377,LC82320082015245LGN00,73.4974761919069,-27.257080078125,cloud
9378,LC82300082015247LGN00,73.4973786681964,-27.2502136230468,water
9379,LC82330082015252LGN00,73.5028391332061,-27.2845458984375,cloud
9380,LC82310082015254LGN00,73.4967935141668,-27.2546768188476,water
9381,LC80010082015259LGN00,73.4977687596767,-27.2509002685546,water
9382,LC82320082015261LGN00,73.4979638020551,-27.257080078125,water
9383,LC82330082015268LGN00,73.4977687596767,-27.249526977539,water
9384,LC80010082015275LGN00,73.4999141025804,-27.2948455810546,cloud
9385,LC82320082015277LGN00,73.4975737150572,-27.2536468505859,water
9386,LC82330082015284LGN00,73.4973786681964,-27.2546768188476,water
9387,LC82320082015293LGN00,73.4977687596767,-27.2536468505859,water
9388,LC82300082015295LGN00,73.4967935141668,-27.2584533691406,water
9389,LC82330072016127LGN00,73.4960132774159,-27.2577667236328,water
9390,LC82330082016127LGN00,73.4942576136039,-27.2618865966796,ice
9391,LC82310082016129LGN00,73.4946477768081,-27.2666931152343,ice
9392,LC80622362016129LGN00,73.4950379310463,-27.2673797607421,ice
9393,LC80010082016134LGN00,73.4946477768081,-27.2632598876953,ice
9394,LC80652362016134LGN00,73.4944526963268,-27.2646331787109,ice
9395,LC82320082016136LGN00,73.4940625286393,-27.2639465332031,ice
9396,LC80632362016136LGN00,73.5017666805152,-27.2907257080078,cloud
9397,LC82300082016138LGN00,73.494842855048,-27.2522735595703,ice
9398,LC80612362016138LGN00,73.4950379310463,-27.2625732421875,ice
9399,LC80612372016138LGN00,73.4971836190944,-27.2618865966796,ice
9400,LC80592372016140LGN00,73.4952330048031,-27.2618865966796,ice
9401,LC82330082016143LGN00,73.4942576136039,-27.260513305664,cloud
9402,LC82310082016145LGN00,73.4956231455924,-27.2327041625976,plume
9403,LC80622362016145LGN00,73.4944526963268,-27.2234344482421,ice
9404,LC80010082016150LGN00,73.4958182126248,-27.2309875488281,ice
9405,LC82320082016152LGN00,73.4934772602961,-27.2344207763671,ice
9406,LC80632362016152LGN00,73.4936723519855,-27.2474670410156,ice
9407,LC82300082016154LGN00,73.4944526963268,-27.260513305664,ice
9408,LC80612362016154LGN00,73.4938674414332,-27.2529602050781,ice
9409,LC82330082016159LGN00,73.4916237774396,-27.2563934326171,ice
9410,LC80642362016159LGN00,73.4944526963268,-27.2399139404296,ice
9411,LC82310082016161LGN00,73.4938674414332,-27.2577667236328,ice
9412,LC80622362016161LGN00,73.4939649853165,-27.2467803955078,ice
9413,LC80010082016166LGN00,73.4965984583411,-27.2467803955078,ice
9414,LC80652362016166LGN00,73.4955256112356,-27.2546768188476,ice
9415,LC82320082016168LGN00,73.4950379310463,-27.2783660888671,cloud
9416,LC80632362016168LGN00,73.4955256112356,-27.2502136230468,ice
9417,LC82300082016170LGN00,73.494842855048,-27.2406005859375,ice
9418,LC80612362016170LGN00,73.4952330048031,-27.253303527832,ice
9419,LC82330082016175LGN00,73.4952330048031,-27.2467803955078,ice
9420,LC82310082016177LGN00,73.4955256112356,-27.2587966918945,ice
9421,LC80622362016177LGN00,73.4958182126248,-27.249526977539,ice
9422,LC80010082016182LGN00,73.4938674414332,-27.2478103637695,water
9423,LC80652362016182LGN00,73.4940625286393,-27.2371673583984,cloud
9424,LC82320082016184LGN00,73.4958182126248,-27.2217178344726,plume
9425,LC80632362016184LGN00,73.4950379310463,-27.2227478027343,plume
9426,LC82300082016186LGN00,73.4956231455924,-27.2234344482421,plume
9427,LC80612362016186LGN00,73.494842855048,-27.2230911254882,cloud
9428,LC82310082016193LGN00,73.4963058704,-27.2289276123046,plume
9429,LC80622362016193LGN00,73.4963058704,-27.2282409667968,plume
9430,LC80010082016198LGN00,73.4962083399657,-27.227554321289,plume
9431,LC80652362016198LGN00,73.4958182126248,-27.2303009033203,plume
9432,LC82320082016200LGN00,73.4967935141668,-27.2467803955078,cloud
9433,LC82300082016202LGN00,73.496403400274,-27.2296142578125,plume
9434,LC80612362016202LGN00,73.4956231455924,-27.2426605224609,cloud
9435,LC82330082016207LGN00,73.4967935141668,-27.2272109985351,plume
9436,LC80642362016207LGN00,73.4955256112356,-27.2381973266601,water
9437,LC82310082016209LGN00,73.4982563614206,-27.2550201416015,water
9438,LC80622362016209LGN00,73.4958182126248,-27.2447204589843,water
9439,LC80010082016214LGN00,73.496403400274,-27.216567993164,plume
9440,LC80652362016214LGN00,73.4967935141668,-27.2206878662109,plume
9441,LC80632362016216LGN00,73.4971836190944,-27.2162246704101,plume
9442,LC82300082016218LGN00,73.496403400274,-27.2162246704101,plume
9443,LC80612362016218LGN00,73.497086093703,-27.2206878662109,cloud
9444,LC82330082016223LGN00,73.4962083399657,-27.2179412841796,plume
9445,LC80642362016223LGN00,73.4963058704,-27.2151947021484,plume
9446,LC82310082016225LGN00,73.4965984583411,-27.2179412841796,plume
9447,LC80622362016225LGN00,73.4954280763185,-27.2357940673828,cloud
9448,LC80010082016230LGN00,73.4946477768081,-27.2381973266601,water
9449,LC82320082016232LGN00,73.4959157453006,-27.2289276123046,water
9450,LC82300082016234LGN00,73.4971836190944,-27.1994018554687,plume
9451,LC82330082016239LGN00,73.4960132774159,-27.2708129882812,cloud
9452,LC82310082016241LGN00,73.4962083399657,-27.2330474853515,water
9453,LC80010082016246LGN00,73.5003041357938,-27.2660064697265,cloud
9454,LC82320082016248LGN00,73.4985489157436,-27.2838592529296,water
9455,LC82300082016250LGN00,73.4965984583411,-27.2289276123046,water
9456,LC82310082016257LGN00,73.4952330048031,-27.2282409667968,water
9457,LC82330082016271LGN00,73.4967935141668,-27.2509002685546,cloud
9458,LC82310082016273LGN00,73.4965984583411,-27.2248077392578,water
9459,LC80010082016278LGN00,73.4967935141668,-27.2261810302734,water
9460,LC82300082016282LGN00,73.4947453162083,-27.2574234008789,cloud
9461,LC82310082016289LGN00,73.4962083399657,-27.2261810302734,water
9462,LC82330072013134LGN01,73.948939012454,-25.8123779296875,ice
9463,LC82320082013143LGN01,73.9483694427196,-25.8055114746093,ice
9464,LC82300082013145LGN00,73.9477049198233,-25.8061981201171,ice
9465,LC82330072013150LGN00,73.9493187146775,-25.8051681518554,ice
9466,LC82310082013232LGN00,73.9455212988419,-25.8089447021484,cloud
9467,LC82320072013239LGN00,73.9449516110209,-25.8082580566406,cloud
9468,LC82320082013239LGN00,73.9445718082051,-25.7780456542968,cloud
9469,LC82320082013239LGN00,73.9526407360822,-25.850486755371,cloud
9470,LC82310082013248LGN00,73.9501730127031,-25.8058547973632,water
9471,LC80010072013253LGN00,73.9473251804272,-25.8113479614257,water
9472,LC82320082013255LGN00,73.9507425201232,-25.784912109375,cloud
9473,LC82300082013257LGN00,73.9496034856056,-25.8058547973632,cloud
9474,LC80010072013269LGN00,73.9496034856056,-25.8058547973632,water
9475,LC82300082013273LGN00,73.9480846504726,-25.8154678344726,cloud
9476,LC82330072014121LGN00,73.9479897186302,-25.8051681518554,ice
9477,LC82310082014123LGN00,73.9490339388298,-25.8086013793945,ice
9478,LC82310082014139LGN00,73.9488440855315,-25.8003616333007,ice
9479,LC80010072014144LGN00,73.9497933301579,-25.8017349243164,ice
9480,LC82320072014146LGN00,73.947135307449,-25.8055114746093,ice
9481,LC82320082014146LGN00,73.9480846504726,-25.8099746704101,ice
9482,LC82300082014148LGN00,73.9483694427196,-25.806884765625,cloud
9483,LC82330072014153LGN00,73.9450465603579,-25.8044815063476,ice
9484,LC82330082014153LGN00,73.9456162448984,-25.806884765625,ice
9485,LC82310082014155LGN00,73.9497933301579,-25.8017349243164,ice
9486,LC80622362014155LGN00,73.9483124840844,-25.7958984375,ice
9487,LC80602372014157LGN00,73.9496414541116,-25.7989883422851,ice
9488,LC80010072014160LGN00,73.9492617593222,-25.8013916015625,cloud
9489,LC82320072014162LGN00,73.9485023435051,-25.803108215332,ice
9490,LC82320082014162LGN00,73.9477428927024,-25.8055114746093,ice
9491,LC80632362014162LGN00,73.9494516078101,-25.8044815063476,ice
9492,LC82300082014164LGN00,73.9578027769893,-25.7907485961914,plume
9493,LC80612362014164LGN00,73.9508754017772,-25.7948684692382,ice
9494,LC80612372014164LGN00,73.9507804860055,-25.7914352416992,ice
9495,LC82330072014169LGN00,73.9498312982266,-25.8079147338867,cloud
9496,LC82330082014169LGN00,73.9515397968748,-25.8223342895507,cloud
9497,LC82310082014171LGN00,73.9469834069126,-25.8037948608398,water
9498,LC80010072014176LGN00,73.947932758683,-25.8017349243164,water
9499,LC82320072014178LGN00,73.9508754017772,-25.7934951782226,water
9500,LC82320082014178LGN00,73.948217553554,-25.8037948608398,water
9501,LC80632362014178LGN00,73.947363154181,-25.7989883422851,water
9502,LC82300082014180LGN00,73.9462238861343,-25.7907485961914,plume
9503,LC80612362014180LGN00,73.9466036508971,-25.8086013793945,cloud
9504,LC80612372014180LGN00,73.947553024535,-25.8082580566406,cloud
9505,LC82330072014185LGN00,73.9496414541116,-25.814094543457,water
9506,LC82330082014185LGN00,73.9463544312582,-25.8113479614257,water
9507,LC82310082014187LGN00,73.947968358311,-25.8044815063476,water
9508,LC80622362014187LGN00,73.9477784927403,-25.803108215332,water
9509,LC80010072014192LGN00,73.9483480828923,-25.8058547973632,cloud
9510,LC82320072014194LGN00,73.947873425799,-25.8072280883789,water
9511,LC82320082014194LGN00,73.947968358311,-25.8044815063476,water
9512,LC80632362014194LGN01,73.9483480828923,-25.8123779296875,cloud
9513,LC82330072014201LGN00,73.9483480828923,-25.8044815063476,plume
9514,LC82330082014201LGN00,73.9490125798635,-25.8096313476562,cloud
9515,LC82310082014203LGN00,73.9477784927403,-25.8374404907226,cloud
9516,LC80622362014203LGN00,73.9500567352734,-25.8319473266601,cloud
9517,LC80602372014205LGN00,73.9483480828923,-25.8099746704101,cloud
9518,LC80010072014208LGN00,73.9458797167622,-25.8182144165039,cloud
9519,LC82320072014210LGN00,73.9452150935051,-25.8147811889648,plume
9520,LC82320082014210LGN00,73.9464493725172,-25.8134078979492,plume
9521,LC80632362014210LGN00,73.9486328705884,-25.8113479614257,water
9522,LC82300082014212LGN00,73.9454999353243,-25.8151245117187,cloud
9523,LC80612362014212LGN00,73.947588624983,-25.8058547973632,plume
9524,LC80612372014212LGN00,73.9477784927403,-25.8096313476562,plume
9525,LC82330072014217LGN00,73.9486328705884,-25.8086013793945,plume
9526,LC82330082014217LGN00,73.9473987550389,-25.8120346069335,plume
9527,LC82310082014219LGN00,73.9563202789501,-25.795555114746,plume
9528,LC82310082014219LGN00,73.9563202789501,-25.795555114746,cloud
9529,LC80602372014221LGN00,73.9428412203087,-25.8154678344726,plume
9530,LC80010072014224LGN00,73.9462594894524,-25.8154678344726,plume
9531,LC82320072014226LGN00,73.9429361817981,-25.8168411254882,cloud
9532,LC82320082014226LGN00,73.9437908105964,-25.8168411254882,cloud
9533,LC82300082014228LGN00,73.9491075058157,-25.806541442871,plume
9534,LC80612372014228LGN00,73.9523346629634,-25.7934951782226,plume
9535,LC82330072014233LGN00,73.9492973560802,-25.8017349243164,cloud
9536,LC82330082014233LGN00,73.9510059100708,-25.8401870727539,cloud
9537,LC80010072014240LGN00,73.9493922803925,-25.806884765625,plume
9538,LC82320072014242LGN00,73.947588624983,-25.8072280883789,cloud
9539,LC82320082014242LGN00,73.9511957384713,-25.8278274536132,cloud
9540,LC82330072014249LGN00,73.9491075058157,-25.8044815063476,plume
9541,LC82330082014249LGN00,73.9496770500497,-25.8082580566406,plume
9542,LC82310082014251LGN00,73.9487277987271,-25.8051681518554,plume
9543,LC80010072014256LGN00,73.9473987550389,-25.8099746704101,plume
9544,LC82300082014260LGN00,73.9468291320863,-25.8113479614257,plume
9545,LC82330082014265LGN00,73.9501516552128,-25.8443069458007,cloud
9546,LC82330072013134LGN01,73.9472088829081,-25.7976150512695,plume
9547,LC80010072014272LGN00,73.9496770500497,-25.8044815063476,water
9548,LC82320072014274LGN00,73.9499618147874,-25.8079147338867,cloud
9549,LC82330072015124LGN00,73.9490125798635,-25.8037948608398,ice
9550,LC82310082015126LGN00,73.9493922803925,-25.8003616333007,ice
9551,LC82320072015133LGN00,73.9486328705884,-25.7986450195312,ice
9552,LC82320082015133LGN00,73.9493922803925,-25.8051681518554,ice
9553,LC82300082015135LGN00,73.9489176533647,-25.8017349243164,ice
9554,LC82330072015140LGN00,73.9499618147874,-25.792121887207,ice
9555,LC82330082015140LGN00,73.947683559135,-25.8013916015625,ice
9556,LC82310082015142LGN00,73.956604928921,-25.8607864379882,cloud
9557,LC80010072015147LGN00,73.9473038192469,-25.8003616333007,ice
9558,LC82320072015149LGN00,73.947873425799,-25.8041381835937,ice
9559,LC82320082015149LGN00,73.9496770500497,-25.8000183105468,ice
9560,LC82300082015151LGN00,73.947683559135,-25.7962417602539,ice
9561,LC82330072015156LGN00,73.9465443132295,-25.803108215332,ice
9562,LC82330082015156LGN00,73.947873425799,-25.8017349243164,ice
9563,LC82310082015158LGN00,73.9489176533647,-25.803108215332,ice
9564,LC80010072015163LGN00,73.954137799124,-25.8154678344726,cloud
9565,LC82320072015165LGN00,73.9476645740866,-25.8003616333007,ice
9566,LC82320082015165LGN00,73.9472848337612,-25.8024215698242,ice
9567,LC82300082015167LGN00,73.9476645740866,-25.803108215332,ice
9568,LC82330072015172LGN00,73.9482341681745,-25.7989883422851,ice
9569,LC82330082015172LGN00,73.9472848337612,-25.8017349243164,ice
9570,LC82310082015174LGN00,73.9443035689341,-25.8113479614257,plume
9571,LC80010072015179LGN00,73.9434489667103,-25.8082580566406,plume
9572,LC82320072015181LGN00,73.9468671098799,-25.7983016967773,water
9573,LC82320082015181LGN00,73.9478164683471,-25.8017349243164,water
9574,LC82300082015183LGN00,73.9447783288099,-25.8154678344726,plume
9575,LC82330072015188LGN00,73.9449682289329,-25.8147811889648,plume
9576,LC82330082015188LGN00,73.9504743812355,-25.7948684692382,water
9577,LC80010072015195LGN00,73.9449682289329,-25.8147811889648,plume
9578,LC82320072015197LGN00,73.9468671098799,-25.8044815063476,plume
9579,LC82320082015197LGN00,73.9474367315204,-25.8037948608398,plume
9580,LC82300082015199LGN00,73.9443985220028,-25.8151245117187,cloud
9581,LC82330072015204LGN00,73.9474367315204,-25.8164978027343,cloud
9582,LC82330082015204LGN00,73.9470569859469,-25.8415603637695,cloud
9583,LC82310082015206LGN00,73.943069129283,-25.817527770996,plume
9584,LC82320072015213LGN00,73.9436388821432,-25.8192443847656,plume
9585,LC82320082015213LGN00,73.9438287953888,-25.8123779296875,plume
9586,LC82300082015215LGN00,73.9464873511857,-25.8099746704101,plume
9587,LC82330082015220LGN00,73.9499997853648,-25.8216476440429,cloud
9588,LC82320072015229LGN00,73.9531318655977,-25.8443069458007,cloud
9589,LC82300082015231LGN00,73.9453480226178,-25.8058547973632,plume
9590,LC82330072015236LGN00,73.946107583744,-25.8058547973632,cloud
9591,LC82330082015236LGN00,73.9535114712427,-25.8412170410156,cloud
9592,LC82310082015238LGN00,73.946107583744,-25.803108215332,plume
9593,LC80010072015243LGN00,73.9440187064473,-25.8086013793945,water
9594,LC82320072015245LGN00,73.9453480226178,-25.8086013793945,cloud
9595,LC82320082015245LGN00,73.9434489667103,-25.8154678344726,cloud
9596,LC82300082015247LGN00,73.9469620481867,-25.8041381835937,water
9597,LC82330072015252LGN00,73.9471898973131,-25.8086013793945,cloud
9598,LC82330082015252LGN00,73.9467152068724,-25.8195877075195,cloud
9599,LC82310082015254LGN00,73.9457657849878,-25.8106613159179,cloud
9600,LC80010072015259LGN00,73.9463354446792,-25.8099746704101,water
9601,LC82320072015261LGN00,73.9453860009257,-25.8099746704101,cloud
9602,LC82320082015261LGN00,73.9445884264999,-25.8154678344726,cloud
9603,LC82330072015268LGN00,73.946107583744,-25.8099746704101,water
9604,LC82330082015268LGN00,73.9478164683471,-25.8058547973632,water
9605,LC80010072015275LGN00,73.948386057187,-25.817527770996,cloud
9606,LC82320072015277LGN00,73.9457278075548,-25.8058547973632,water
9607,LC82320082015277LGN00,73.9466772316262,-25.8127212524414,water
9608,LC82330072015284LGN00,73.9476266010271,-25.8051681518554,water
9609,LC82330082015284LGN00,73.9465822916793,-25.8079147338867,water
9610,LC82320082015293LGN00,73.9465822916793,-25.806884765625,water
9611,LC82300082015295LGN00,73.9478164683471,-25.8055114746093,water
9612,LC82330072016127LGN00,73.9457278075548,-25.7976150512695,ice
9613,LC82330082016127LGN00,73.9477215349604,-25.8003616333007,ice
9614,LC82310082016129LGN00,73.9455379161798,-25.8003616333007,ice
9615,LC80622362016129LGN00,73.9457278075548,-25.7976150512695,ice
9616,LC80010072016134LGN00,73.9478164683471,-25.7986450195312,ice
9617,LC82320072016136LGN00,73.9468671098799,-25.803108215332,ice
9618,LC82320082016136LGN00,73.9469620481867,-25.7948684692382,ice
9619,LC80632362016136LGN00,73.9445884264999,-25.7880020141601,cloud
9620,LC82300082016138LGN00,73.9464873511857,-25.7941818237304,ice
9621,LC80612362016138LGN00,73.948386057187,-25.8024215698242,ice
9622,LC80612372016138LGN00,73.9470569859469,-25.7934951782226,ice
9623,LC80592372016140LGN00,73.9495251758289,-25.8024215698242,ice
9624,LC82330072016143LGN00,73.9500947056321,-25.8099746704101,cloud
9625,LC82330082016143LGN00,73.9497150212831,-25.8292007446289,cloud
9626,LC82310082016145LGN00,73.9491454783611,-25.8000183105468,ice
9627,LC80622362016145LGN00,73.9477215349604,-25.7976150512695,ice
9628,LC80602372016147LGN00,73.9447783288099,-25.8010482788085,ice
9629,LC80010072016150LGN00,73.946107583744,-25.7948684692382,ice
9630,LC82320072016152LGN00,73.9469620481867,-25.7969284057617,ice
9631,LC82320082016152LGN00,73.9462974685582,-25.8000183105468,ice
9632,LC80632362016152LGN00,73.9453480226178,-25.7976150512695,ice
9633,LC82300082016154LGN00,73.9465822916793,-25.7986450195312,ice
9634,LC80612362016154LGN00,73.947246859827,-25.7983016967773,ice
9635,LC80612372016154LGN00,73.9453480226178,-25.7917785644531,ice
9636,LC82330072016159LGN00,73.9464873511857,-25.8017349243164,ice
9637,LC82330082016159LGN00,73.9465822916793,-25.803108215332,ice
9638,LC82310082016161LGN00,73.948537941903,-25.7989883422851,ice
9639,LC80622362016161LGN00,73.9472088829081,-25.7948684692382,ice
9640,LC80602372016163LGN00,73.9496770500497,-25.7890319824218,ice
9641,LC80010072016166LGN00,73.947588624983,-25.8044815063476,ice
9642,LC82320072016168LGN00,73.948158221695,-25.792121887207,ice
9643,LC82320082016168LGN00,73.9447403462048,-25.8017349243164,ice
9644,LC80632362016168LGN00,73.9492973560802,-25.7948684692382,ice
9645,LC82300082016170LGN00,73.9458797167622,-25.7989883422851,ice
9646,LC80612362016170LGN00,73.9477784927403,-25.7928085327148,water
9647,LC80612372016170LGN00,73.948158221695,-25.7941818237304,water
9648,LC82330072016175LGN00,73.9462594894524,-25.7976150512695,water
9649,LC82330082016175LGN00,73.9447403462048,-25.8072280883789,plume
9650,LC82310082016177LGN00,73.9466392533952,-25.7934951782226,water
9651,LC80602372016179LGN00,73.9472088829081,-25.7928085327148,water
9652,LC80010072016182LGN00,73.9451201451386,-25.7986450195312,water
9653,LC82320072016184LGN00,73.9451201451386,-25.8058547973632,plume
9654,LC82320082016184LGN00,73.945404988598,-25.8099746704101,plume
9655,LC80632362016184LGN00,73.9441706314011,-25.8123779296875,water
9656,LC82300082016186LGN00,73.9441706314011,-25.8079147338867,plume
9657,LC80612362016186LGN00,73.9446453951044,-25.8079147338867,plume
9658,LC80612372016186LGN00,73.9470190085906,-25.8072280883789,plume
9659,LC82310082016193LGN00,73.943410981043,-25.8127212524414,plume
9660,LC80622362016193LGN00,73.9458797167622,-25.7989883422851,plume
9661,LC80602372016195LGN00,73.9436008969133,-25.8096313476562,water
9662,LC80010072016198LGN00,73.9441706314011,-25.814094543457,plume
9663,LC82320072016200LGN00,73.9441706314011,-25.806541442871,plume
9664,LC82320082016200LGN00,73.9416066711844,-25.8147811889648,plume
9665,LC82320082016200LGN00,73.9416066711844,-25.8147811889648,plume
9666,LC80612362016202LGN00,73.9437908105964,-25.8113479614257,plume
9667,LC80612372016202LGN00,73.9446453951044,-25.8151245117187,plume
9668,LC82330072016207LGN00,73.9447403462048,-25.8082580566406,plume
9669,LC82330082016207LGN00,73.9450251962252,-25.8113479614257,plume
9670,LC82310082016209LGN00,73.9445504434573,-25.8113479614257,plume
9671,LC80622362016209LGN00,73.9441706314011,-25.8113479614257,plume
